frame,time_s,left_hip_pitch_joint,right_hip_pitch_joint,waist_yaw_joint,left_hip_roll_joint,right_hip_roll_joint,waist_roll_joint,left_hip_yaw_joint,right_hip_yaw_joint,waist_pitch_joint,left_knee_joint,right_knee_joint,left_shoulder_pitch_joint,right_shoulder_pitch_joint,left_ankle_pitch_joint,right_ankle_pitch_joint,left_shoulder_roll_joint,right_shoulder_roll_joint,left_ankle_roll_joint,right_ankle_roll_joint,left_shoulder_yaw_joint,right_shoulder_yaw_joint,left_elbow_joint,right_elbow_joint,left_wrist_roll_joint,right_wrist_roll_joint,left_wrist_pitch_joint,right_wrist_pitch_joint,left_wrist_yaw_joint,right_wrist_yaw_joint
362,6.240000,-19.886156,10.631927,2.715681,20.926048,4.454102,3.597229,-3.520652,-2.204022,4.286683,-21.041126,7.495631,-1.781550,-2.970252,10.341348,-0.002592,0.510628,-4.354500,6.580986,-0.020015,0.012398,-0.945597,-1.447774,-1.833562,0.006241,0.037674,-0.358121,-0.430612,-0.005896,-0.177200
363,6.260000,-20.355900,11.474142,3.103658,21.404606,4.098733,3.596796,-3.426805,-1.906258,4.590274,-18.530022,8.269867,-0.478418,-2.032822,13.765495,0.056343,0.796240,-4.174784,6.102371,-0.014399,0.072631,-0.914133,-0.936207,-1.415336,0.008046,0.045010,-0.204083,-0.301755,-0.011795,-0.159663
364,6.280000,-18.452574,9.790522,3.058201,21.458933,3.182654,3.564801,-3.420789,-1.367008,5.162035,-14.614990,7.556732,0.905072,-0.749976,16.534439,0.029503,0.729398,-3.658714,4.868696,-0.006438,0.065992,-0.794157,-0.332404,-0.833558,0.008226,0.034663,-0.052052,-0.156444,-0.021718,-0.124804
365,6.300000,-13.808524,5.433763,2.276136,20.831221,2.057170,3.702432,-3.507869,-0.788706,5.890903,-9.775113,6.003448,2.077745,0.917614,17.777803,0.002889,0.439956,-2.672942,2.948286,0.017772,0.026900,-0.555210,0.239505,-0.076398,-0.011435,0.037646,0.081643,0.038616,-0.036149,-0.078567
366,6.320000,-6.882970,-0.281735,1.425728,19.553097,-0.415231,3.946286,-3.928373,0.357802,5.959479,-4.389829,3.712713,3.192190,2.455539,17.346680,-0.088460,0.205577,-1.333003,0.048145,0.047724,-0.026729,-0.213316,0.819351,0.561306,-0.016684,0.038663,0.218099,0.212104,-0.066342,-0.001874
367,6.340000,-0.274281,-3.011769,3.375929,12.626843,-9.302198,-1.479295,-2.820966,2.398437,4.470038,3.034293,-15.639763,5.423647,2.747045,18.575514,-11.145058,1.376240,0.544466,-3.062306,5.384734,0.221226,0.294483,1.303719,0.501357,-0.017082,0.045018,0.355455,0.151921,-0.036991,0.170595
368,6.360000,0.543164,-0.665933,2.127984,0.796561,-16.970894,-5.909762,0.152689,9.030810,3.374023,7.113807,-31.241503,6.097357,2.150014,21.509533,-11.040632,3.296515,1.354072,-4.869883,0.582713,0.545535,0.348922,1.343205,-0.346800,0.033609,-0.042744,0.376580,-0.075801,0.136017,0.228116
369,6.380000,1.031832,-0.578635,0.933878,0.216818,-19.068825,-4.561397,0.338757,10.781887,1.784554,4.416670,-28.600092,4.123325,3.270618,18.949930,-11.998525,4.032873,0.078519,-4.306418,-2.312413,0.884772,0.114046,0.605598,-0.216007,-0.026061,0.021766,0.153771,-0.207116,0.153708,0.009329
370,6.400000,3.502573,-0.612297,0.469476,2.598934,-20.504959,-3.134585,0.443663,11.676148,-0.133743,5.157608,-24.617268,2.877200,4.012059,13.397224,-12.256569,4.196894,-1.149110,-2.657275,-3.849358,1.124928,-0.071784,0.142527,0.321350,-0.085023,-0.016890,-0.025271,-0.078475,0.137065,-0.115905
371,6.420000,2.975847,-0.937107,-0.555141,4.220575,-21.514870,-3.429367,-0.638048,13.701977,0.156762,3.450006,-21.049774,1.784244,3.569485,5.253494,-10.856402,3.741808,-1.239648,-0.930139,-4.673852,1.029207,-0.160519,-0.062357,0.737794,0.026817,-0.046450,-0.036608,0.101271,0.118898,-0.084253
372,6.440000,-1.898878,1.035012,-1.501005,4.376649,-25.506092,-3.748125,-1.686123,15.999221,2.467963,-1.547983,-16.598602,1.318226,2.984945,-0.672823,-6.650659,3.047043,-0.652119,0.296199,-5.896153,0.794715,-0.038533,0.195422,0.894931,0.064568,-0.012692,0.130763,0.186346,0.030364,0.011799
373,6.460000,-5.110229,4.978701,-2.525946,2.227349,-24.071642,-4.408982,-0.939139,14.640316,1.827699,-3.935450,-12.167312,0.441543,2.757211,-0.250340,-2.845294,1.810414,-0.818003,0.111965,-6.546666,0.338386,-0.336615,0.053175,0.519784,0.181460,0.169095,0.112221,0.088664,0.026109,0.060781
374,6.480000,-8.979016,8.903693,-1.912375,0.318091,-21.038971,-5.322089,-0.347677,12.686021,1.154591,-5.747479,-8.250732,-0.328587,1.790032,-0.170596,1.640559,0.727890,-1.008649,-0.046108,-6.905178,0.102923,-0.445883,-0.510057,-0.041243,0.112946,0.126890,-0.054373,-0.042717,0.037633,0.021843
375,6.500000,-9.279196,9.621100,-1.857358,-0.029638,-19.623573,-6.258798,-0.073697,11.959994,0.407776,-4.553218,-6.950929,-0.929866,0.963184,-0.141001,5.185273,0.404968,-0.937507,-0.095829,-7.369437,-0.053092,-0.319236,-0.934890,-0.412983,-0.003919,0.051946,-0.233185,-0.122743,0.055976,-0.031209
376,6.520000,-7.330556,8.625955,-2.459392,-0.514626,-19.932709,-6.507617,0.209041,12.286366,-0.464551,-1.846360,-6.790660,-1.521298,0.640090,-0.073856,6.927161,0.803218,-0.882693,-0.105220,-7.911714,0.004545,-0.154963,-1.157648,-0.583450,-0.055021,-0.006460,-0.320028,-0.142576,0.054811,-0.064714
377,6.540000,-4.463945,6.709544,-2.444893,-0.865471,-20.717482,-6.312894,0.358357,11.029375,-1.332021,0.355394,-6.920008,-2.292041,0.728485,-0.052131,7.300645,1.460650,-0.810968,-0.082922,-7.915267,0.219938,-0.051501,-1.477464,-0.491853,-0.052594,-0.059421,-0.430963,-0.088138,0.076091,-0.111962
378,6.560000,-1.913352,3.338798,-2.807512,-0.826955,-21.292503,-5.974412,0.428092,10.135777,-1.219124,1.694461,-8.867803,-2.887045,0.544598,-0.097998,6.843837,1.760273,-0.835037,-0.066773,-7.916439,0.330233,-0.081818,-1.728792,-0.482924,-0.034481,-0.036517,-0.454490,-0.088969,0.118386,-0.104489
379,6.580000,0.040920,-0.203905,-3.094897,-1.066182,-20.901484,-5.911484,0.548285,9.237406,-0.421184,2.534279,-11.214003,-2.961632,0.371333,-0.164311,6.254220,1.790321,-0.911135,-0.060440,-8.061872,0.339951,-0.172644,-1.742791,-0.564748,-0.019248,-0.011701,-0.428487,-0.116561,0.115867,-0.101171
380,6.600000,1.018550,-3.094742,-2.835725,-2.063449,-20.247192,-6.378553,1.002552,8.208968,0.826949,3.214139,-13.527876,-2.513755,0.273564,-0.212748,6.154050,1.873846,-0.994072,-0.070407,-8.009487,0.346324,-0.223927,-1.518916,-0.700028,-0.025225,-0.010134,-0.377015,-0.152692,0.095422,-0.103185
381,6.620000,1.947692,-6.015230,-1.981016,-3.322300,-19.723883,-7.103622,1.610179,6.483633,2.185440,3.965605,-15.441442,-1.801057,0.022492,-0.235533,6.908040,1.951690,-1.089602,-0.080870,-7.907730,0.332043,-0.236055,-1.237552,-0.843929,-0.025249,-0.019456,-0.324357,-0.181426,0.072355,-0.074392
382,6.640000,3.174420,-8.864668,-1.118912,-3.502176,-20.027933,-7.507824,1.587391,4.762087,3.243346,4.626629,-16.541231,-1.056157,-0.252312,-0.245189,8.532423,2.107327,-1.266449,-0.065676,-7.486014,0.292241,-0.253239,-0.987829,-0.961178,-0.012612,-0.037909,-0.254249,-0.203297,0.073714,-0.036843
383,6.660000,4.450018,-10.941568,-0.905529,-1.817698,-21.419790,-7.169719,0.796230,3.830581,3.677934,5.290439,-15.953507,-0.747432,-0.339121,-0.255271,10.654875,2.414305,-1.438719,-0.040407,-6.262064,0.329146,-0.277160,-0.828382,-0.993881,0.001198,-0.068008,-0.194903,-0.211917,0.090505,-0.034006
384,6.680000,4.704878,-10.642369,-1.114060,-0.440145,-22.777935,-6.091754,0.264505,4.037699,3.500541,5.996835,-13.526711,-0.475635,0.280104,-0.256229,13.120486,2.494330,-1.620302,-0.034791,-4.911343,0.340858,-0.364570,-0.667177,-0.628280,0.023658,-0.069836,-0.175817,-0.159281,0.071271,-0.011015
385,6.700000,4.127506,-8.452344,-1.734424,1.305186,-22.688032,-4.904310,-0.396108,4.456570,2.775871,5.630191,-9.463948,-0.143334,1.444949,-0.236289,15.788982,2.343066,-1.701831,-0.036983,-2.892654,0.390592,-0.405148,-0.539602,-0.083909,0.036939,-0.053236,-0.161015,-0.033998,0.043448,-0.030244
386,6.720000,4.251003,-5.690460,-4.559022,10.970091,-14.969543,1.755016,-6.522870,2.335894,1.791006,-17.978800,1.448533,-0.567757,4.252159,-12.690662,19.977367,1.523547,-2.891578,-0.598464,-0.972156,0.207617,-0.669465,-0.793715,0.713640,0.066391,-0.016243,-0.175858,0.138153,0.002956,-0.068053
387,6.740000,10.348676,-7.596498,-5.450861,18.888887,-5.221407,8.580866,-12.132098,0.882381,1.127109,-26.184742,5.472121,1.073539,6.837049,-8.388798,20.852180,1.303964,-3.780646,0.619604,1.254006,0.226347,-0.685150,-0.850610,1.230421,0.034051,0.047482,-0.278083,0.175349,0.107530,-0.201207
388,6.760000,12.069151,-9.244202,-1.280866,20.893974,-4.316006,8.317623,-16.864920,0.354688,1.702749,-18.502466,1.481138,4.115588,6.240940,-5.382705,12.793718,1.222159,-3.058984,2.290676,1.969060,0.264445,-0.501884,0.212780,1.449529,0.033102,0.099764,-0.097231,0.362380,0.088446,-0.149507
389,6.780000,10.064323,-9.279280,3.052972,20.345705,-3.157153,8.236506,-18.726320,0.795785,2.273448,-14.318393,-2.943460,4.477546,2.673362,-1.056622,1.942413,-0.001843,-1.271987,3.290002,-0.139816,-0.021917,-0.165243,1.015606,0.703983,0.013553,0.173934,0.293140,0.346365,-0.039236,0.091115
390,6.800000,9.840185,-9.328936,5.644958,21.347776,-1.548619,9.633810,-21.195873,0.527615,2.171135,-14.732529,-3.387426,5.218376,0.818917,2.852979,-0.662199,-0.508817,0.534841,4.457188,-0.137263,0.009768,0.308503,1.305971,-0.036123,-0.102373,0.036776,0.389328,0.141045,-0.090348,0.208360
391,6.820000,8.562786,-10.111040,3.742881,21.836264,-2.906071,9.795995,-17.272264,1.314562,2.943861,-13.909008,-5.341594,4.548954,0.004229,4.482632,-0.380198,0.770128,0.563133,4.421245,-0.088209,0.355193,0.350609,0.898655,-0.586850,-0.110749,-0.081444,0.231949,-0.142469,-0.000576,0.173850
392,6.840000,7.699424,-11.425812,1.183342,23.641090,-4.431088,9.390917,-13.930618,2.200093,3.751393,-13.771256,-6.518819,2.428284,0.157852,5.217649,-0.453457,2.492626,-1.068863,5.006074,-0.070703,0.665855,-0.048184,0.068914,-0.637636,-0.086338,-0.179569,0.044553,-0.187411,0.072873,-0.030147
393,6.860000,7.538616,-10.969218,1.967503,21.948704,-2.701039,8.473803,-14.545179,1.205454,2.837996,-13.798068,-4.331553,0.710623,-0.451028,3.673790,-0.389289,2.798200,-1.750798,6.103915,-0.035268,0.601553,-0.205425,-0.641492,-0.556858,0.007984,-0.107219,-0.091950,-0.066437,0.135524,-0.152132
394,6.880000,5.618838,-8.522275,1.370838,20.079130,0.137781,7.107410,-13.283669,-0.090972,1.750329,-15.155815,-1.527195,-0.423006,-0.697818,1.649482,-0.260557,1.841067,-1.794433,7.030203,0.007625,0.371411,-0.237715,-0.976368,-0.589780,0.023792,-0.005934,-0.193259,-0.117903,0.170688,-0.142268
395,6.900000,0.541306,-4.230348,0.721922,18.526241,2.197006,5.951731,-9.946041,-1.062910,1.837827,-16.480669,0.965144,-1.143495,-1.291980,0.689872,-0.197594,0.766608,-1.948594,7.187740,0.030170,0.174886,-0.400363,-1.066145,-0.928681,0.023754,0.025208,-0.247708,-0.255501,0.054992,-0.099256
396,6.920000,-5.515368,0.344397,1.339366,17.878845,3.255773,5.024652,-7.830360,-1.617801,2.428111,-18.812878,2.625492,-1.563268,-2.046095,1.072595,-0.180745,-0.017342,-2.694817,7.101014,0.004549,-0.015657,-0.594512,-1.173896,-1.309208,-0.005612,-0.026710,-0.292049,-0.356164,-0.014807,-0.104367
397,6.940000,-10.514842,3.778638,1.572285,18.677961,3.494994,4.478512,-6.223028,-1.707930,2.998834,-21.172134,3.741185,-1.939303,-2.591417,2.553549,-0.154120,-0.313861,-3.588331,7.034418,-0.037085,-0.113246,-0.781949,-1.367152,-1.654631,-0.021288,-0.054804,-0.359404,-0.469267,-0.011015,-0.148966
398,6.960000,-14.901543,6.477014,1.683688,19.781225,3.997444,4.097829,-4.915337,-1.981700,3.815326,-22.737354,5.084922,-2.257762,-2.821833,5.070081,-0.092540,-0.121784,-4.183788,6.908145,-0.038777,-0.099057,-0.909577,-1.545044,-1.841430,-0.009171,-0.030721,-0.416763,-0.506486,0.004294,-0.186091
399,6.980000,-18.584368,9.008658,2.228650,20.060923,4.848958,3.674608,-3.859526,-2.390230,4.583698,-22.698093,6.455271,-1.966386,-2.806042,8.268509,-0.053250,0.248265,-4.432260,6.594370,-0.017202,-0.040257,-0.966328,-1.477773,-1.806664,0.001041,0.018163,-0.375659,-0.445052,-0.000516,-0.196858
400,7.000000,-19.817589,10.548923,2.607475,20.744522,4.738275,3.538792,-3.476821,-2.250740,4.763340,-20.712341,7.859500,-0.956773,-2.101934,11.689057,0.008781,0.633120,-4.401263,6.057256,-0.005476,0.039515,-0.954764,-1.101140,-1.468931,-0.000315,0.048193,-0.250730,-0.330622,-0.005930,-0.175823
401,7.020000,-18.489189,9.913384,2.686525,21.193541,3.765545,3.677501,-3.605478,-1.660779,4.898961,-17.094845,7.830892,0.248678,-0.955793,14.855453,0.019186,0.739106,-4.048544,5.154071,-0.001535,0.066796,-0.874569,-0.599307,-0.963557,0.003258,0.042404,-0.121422,-0.193602,-0.017957,-0.141779
402,7.040000,-14.762218,6.693615,2.235894,20.984079,2.674865,3.850905,-3.766124,-1.083859,5.341475,-12.442170,6.655100,1.436056,0.474694,17.016985,0.004744,0.573186,-3.184650,3.660177,0.012343,0.051792,-0.676146,-0.067776,-0.294263,-0.002720,0.040972,-0.000459,-0.015597,-0.036373,-0.091252
403,7.060000,-8.649639,1.403487,1.363502,19.956993,0.479598,4.070570,-4.031081,-0.017062,5.599413,-7.056938,4.489093,2.447554,1.918129,17.245790,-0.067730,0.357122,-1.867939,1.023368,0.032689,0.001647,-0.356983,0.465748,0.326144,-0.012213,0.041674,0.129163,0.163185,-0.062305,-0.026163
404,7.080000,-1.269123,-2.743850,3.000693,14.089534,-7.168330,-0.236669,-3.226570,1.197890,4.695503,0.632930,-12.596505,4.652408,2.212128,17.436317,-10.070910,1.118119,0.061101,-2.110192,5.313538,0.149293,0.165943,1.018077,0.389224,-0.018829,0.056529,0.274588,0.156129,-0.059297,0.124875
405,7.100000,0.570002,-2.231335,2.936947,3.165103,-14.063816,-3.268174,-0.142930,7.368249,3.606570,6.615868,-25.463703,5.678954,1.729373,20.874489,-16.927061,2.748234,1.209970,-4.739021,0.986550,0.486202,0.340413,1.361752,-0.259123,0.021438,-0.039369,0.361973,-0.048728,0.121977,0.219982
406,7.120000,0.739808,-0.593997,0.734239,-0.041334,-18.340553,-4.642159,0.355391,10.030890,2.006743,4.291883,-28.399035,3.949567,3.060587,19.947567,-10.811891,3.776340,0.390701,-4.582788,-2.629196,0.766238,0.163856,0.595688,-0.231989,-0.008434,0.032673,0.175454,-0.183018,0.157018,0.058250
407,7.140000,2.801542,-0.793749,0.595153,1.995328,-17.755419,-3.006755,0.484707,10.674667,0.326177,4.899176,-24.697090,2.887894,3.574401,15.470978,-11.022800,4.060642,-0.680459,-3.212238,-4.135188,1.065023,0.051662,0.120385,0.108670,-0.099975,-0.027403,-0.038447,-0.133717,0.127834,-0.071060
408,7.160000,3.526845,-1.155173,-0.689554,3.191258,-18.606983,-3.312791,-0.104859,12.041656,-0.266564,3.821984,-21.811449,1.840234,3.433795,8.966049,-10.353021,3.634159,-1.256206,-1.573154,-5.095524,0.976072,-0.167010,-0.121717,0.507852,0.024671,-0.030299,-0.061914,0.011196,0.129178,-0.090946
409,7.180000,-1.223460,0.658936,-1.457168,3.721478,-22.942099,-4.127079,-1.506672,15.042620,1.944853,-0.864120,-17.335972,1.305151,2.890611,-0.539109,-6.917758,3.137084,-0.774113,0.279453,-6.023158,0.810881,-0.023774,0.084939,0.783176,0.036977,-0.044610,0.086398,0.146547,0.047751,-0.012773
410,7.200000,-4.707788,3.819574,-2.572356,2.037693,-23.185467,-4.601451,-0.890002,14.851767,2.394289,-3.256473,-13.031500,0.632684,2.963656,-0.521778,-3.095976,2.120816,-0.795834,0.161260,-6.648003,0.430601,-0.279926,0.152583,0.668373,0.151913,0.130808,0.121885,0.138244,0.019989,0.034733
411,7.220000,-8.870334,8.288764,-1.977883,-0.057184,-21.018200,-5.378182,-0.041034,12.966435,1.836811,-5.257440,-9.019849,-0.014175,2.338207,-0.166264,1.456134,0.999620,-1.039190,-0.045323,-7.157065,0.182293,-0.480226,-0.295374,0.213951,0.142242,0.140746,-0.002557,0.023324,0.033408,0.028515
412,7.240000,-10.178240,9.766625,-1.834574,-0.268132,-19.315224,-6.290837,0.061905,12.117773,1.193394,-5.144744,-6.991458,-0.565164,1.405224,-0.137656,5.546134,0.400137,-0.955249,-0.100266,-7.480180,-0.042113,-0.369586,-0.748848,-0.214077,0.026815,0.082153,-0.168442,-0.072331,0.044650,-0.005059
413,7.260000,-8.835932,9.320495,-2.238744,-0.524700,-19.142996,-6.737821,0.254821,12.291933,0.280272,-2.829170,-6.593203,-1.089065,0.932436,-0.102163,7.558917,0.517555,-0.821204,-0.112077,-7.989163,-0.055523,-0.175614,-0.976361,-0.454745,-0.044652,0.010385,-0.263840,-0.115212,0.048481,-0.047895
414,7.280000,-5.966632,7.507778,-2.253164,-0.649500,-19.855726,-6.632381,0.193798,11.346232,-0.644781,-0.396907,-6.552140,-1.714624,0.924317,-0.072787,7.993829,1.234827,-0.791729,-0.087179,-8.010046,0.155172,-0.054431,-1.267047,-0.420304,-0.056600,-0.048872,-0.369484,-0.073738,0.069199,-0.095234
415,7.300000,-3.133702,4.354283,-2.456270,-0.810748,-20.991156,-6.134955,0.396222,10.294315,-0.843601,1.345307,-8.183689,-2.283138,0.697508,-0.088569,7.651910,1.761057,-0.875014,-0.070169,-8.027453,0.310642,-0.077988,-1.488905,-0.437424,-0.041380,-0.040424,-0.390012,-0.072929,0.102257,-0.104234
416,7.320000,-0.764628,0.637857,-2.744967,-1.040382,-21.123034,-5.854154,0.566527,9.350505,-0.294286,2.421375,-10.550410,-2.468384,0.362590,-0.147426,7.107451,1.906874,-0.970415,-0.060895,-8.005963,0.354458,-0.174587,-1.543396,-0.565052,-0.018977,-0.019664,-0.375062,-0.115733,0.113180,-0.102987
417,7.340000,0.514725,-2.507173,-2.453198,-1.955587,-20.761795,-6.131166,0.995445,8.156769,0.800378,3.170841,-12.886092,-2.214302,0.058001,-0.204787,6.933404,2.025868,-0.987358,-0.068170,-7.940975,0.385094,-0.223853,-1.395008,-0.761427,-0.020789,-0.016175,-0.338178,-0.169794,0.102228,-0.109832
418,7.360000,1.682865,-5.586051,-1.636453,-2.998464,-20.375404,-6.798756,1.439645,6.374719,2.004325,3.902639,-14.781398,-1.707134,-0.284189,-0.240740,7.698233,2.096869,-1.031607,-0.076249,-7.725912,0.375344,-0.228173,-1.203697,-0.953667,-0.018480,-0.024057,-0.309734,-0.213406,0.078858,-0.081866
419,7.380000,3.239404,-8.643822,-1.126322,-2.762901,-20.713762,-7.128914,1.219490,4.834809,2.873256,4.588058,-15.699742,-1.301705,-0.504621,-0.260474,9.263670,2.267835,-1.154529,-0.062409,-7.023076,0.349828,-0.228684,-1.070597,-1.080928,-0.008150,-0.045909,-0.270575,-0.238616,0.083341,-0.049101
420,7.400000,4.520540,-10.429608,-1.052557,-1.301783,-21.893263,-6.806019,0.569526,4.051295,3.147599,5.443701,-14.915184,-1.135379,-0.422648,-0.265338,11.387642,2.504813,-1.333998,-0.043167,-5.745625,0.357334,-0.265179,-0.969571,-1.015004,0.003522,-0.065731,-0.237823,-0.231533,0.095290,-0.029299
421,7.420000,4.392451,-9.464806,-1.373954,-0.140663,-22.543673,-5.760483,0.138170,4.370826,2.818092,5.820541,-12.047096,-0.858639,0.364442,-0.267527,13.804073,2.503668,-1.541008,-0.040467,-4.123659,0.352947,-0.349487,-0.820702,-0.571666,0.024582,-0.064005,-0.218475,-0.150462,0.077658,-0.009858
422,7.440000,4.136640,-7.178507,-2.645440,2.948725,-20.527571,-3.397709,-1.601361,4.059313,1.775069,-5.668947,-6.774429,-0.612098,1.847173,-5.890940,16.618513,2.113394,-1.957992,-2.299462,-1.828288,0.333632,-0.465448,-0.725250,0.005600,0.040087,-0.042573,-0.188066,-0.002171,0.043650,-0.037970
423,7.460000,4.898167,-5.339902,-5.494307,13.967441,-10.983109,3.182436,-8.741093,1.545525,1.705228,-21.588465,4.653690,-0.959577,5.137857,-15.113894,20.653822,1.304070,-3.312870,0.426106,0.025976,0.131527,-0.749638,-1.107037,0.931692,0.072733,0.007017,-0.256786,0.164117,0.016990,-0.096297
424,7.480000,11.326623,-7.665479,-3.669179,19.853621,-4.977456,8.297415,-14.356813,0.829894,0.854594,-22.378675,4.681493,2.723925,6.812565,-5.926993,19.373894,1.510996,-3.872457,2.109783,2.992978,0.327106,-0.648397,-0.446264,1.264397,0.026401,0.038416,-0.265128,0.180344,0.140347,-0.240347
425,7.500000,11.073711,-9.210958,0.294305,20.331631,-4.937202,7.572445,-17.297541,0.584911,1.948206,-16.284443,-0.554749,4.567461,4.823116,-3.289314,10.354635,0.793884,-2.625690,3.509699,0.626504,0.122588,-0.459778,0.666752,1.209031,0.032765,0.154359,0.087642,0.397915,0.018648,-0.053134
426,7.520000,9.240933,-9.391010,3.806117,20.590288,-2.340010,8.439736,-19.208252,0.795747,2.585410,-14.493760,-3.453138,4.430141,1.731124,0.821397,-0.644185,-0.415475,-0.545956,4.235822,-0.095846,-0.098286,0.000514,1.188106,0.359413,-0.068537,0.122426,0.343982,0.278985,-0.098339,0.143315
427,7.540000,8.685218,-9.116873,5.062308,22.153049,-1.385326,9.781564,-19.671549,0.477176,2.681402,-14.678122,-3.653284,4.995158,0.606805,4.162936,-0.547564,-0.291159,1.017584,5.064468,-0.097535,0.097178,0.441610,1.181775,-0.213846,-0.121626,-0.007433,0.337242,0.054642,-0.072215,0.220259
428,7.560000,7.530951,-10.722556,1.748427,22.624622,-3.436602,9.668072,-14.222280,1.696345,3.792824,-13.544432,-6.544511,3.406037,0.518444,5.958549,-0.412476,1.629068,-0.114371,4.566568,-0.086708,0.548718,0.190728,0.449033,-0.556309,-0.096833,-0.118562,0.099474,-0.200796,0.042561,0.109743
429,7.580000,6.975575,-11.226372,0.933793,23.261984,-3.845483,9.058514,-13.125186,1.810102,3.868030,-13.212631,-5.776053,1.351973,0.287110,6.400647,-0.429648,2.917691,-1.483365,5.193810,-0.061598,0.727878,-0.124214,-0.367884,-0.425606,-0.022558,-0.175803,-0.028776,-0.085221,0.112563,-0.111204
430,7.600000,7.003201,-10.380835,1.817059,20.726437,-1.233758,8.019498,-13.897534,0.468856,2.599838,-13.398873,-3.220560,0.193434,-0.262209,4.514533,-0.325264,2.568651,-1.892228,6.386830,-0.024632,0.540950,-0.224136,-0.855735,-0.365730,0.037809,-0.075614,-0.138112,-0.008662,0.169257,-0.163895
431,7.620000,3.872549,-7.160471,0.632001,19.388680,1.089164,6.662961,-11.308826,-0.482544,1.922071,-14.340636,-0.608538,-0.676965,-0.558727,3.009365,-0.234975,1.383101,-1.882322,7.047812,0.015815,0.289174,-0.309483,-0.997787,-0.548121,0.019569,0.015271,-0.206231,-0.128653,0.136446,-0.124751
432,7.640000,-1.930676,-2.349217,0.598912,18.556665,2.649137,5.600655,-8.378919,-1.290586,2.234778,-15.925393,1.822491,-1.229596,-1.216814,2.918839,-0.190642,0.418145,-2.172243,7.218145,0.024371,0.094996,-0.488231,-1.053786,-0.933794,0.005927,0.013492,-0.248206,-0.252881,0.008043,-0.089779
433,7.660000,-7.758567,1.937675,1.306206,18.462906,3.218612,4.819409,-6.590136,-1.601888,2.828086,-18.412804,3.161931,-1.553990,-1.928251,3.534297,-0.175609,-0.165167,-2.956480,7.151990,-0.012727,-0.060192,-0.658337,-1.185098,-1.315819,-0.020120,-0.035487,-0.304486,-0.361074,-0.019752,-0.105823
434,7.680000,-12.499401,5.000444,1.754942,19.202196,3.496815,4.327732,-5.397301,-1.730243,3.502292,-20.464481,4.316582,-1.793710,-2.538818,4.995399,-0.129335,-0.232292,-3.677640,6.929441,-0.035616,-0.103663,-0.798547,-1.345688,-1.666709,-0.013682,-0.041072,-0.370344,-0.468703,-0.005177,-0.154912
